grievance_id,district,department,grievance_type,gps_match_flag,photo_uploaded,ivr_call_status,ivr_response,verification_status,reopen_flag
GJ-SWG-23549,Rajkot,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23550,Surat,Sanitation,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23551,Vadodara,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23552,Ahmedabad,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23553,Ahmedabad,Sanitation,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23554,Rajkot,Roads,Power Cut,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-23555,Rajkot,Sanitation,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23556,Rajkot,Water,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23557,Vadodara,Roads,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23558,Vadodara,Electricity,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23559,Rajkot,Sanitation,Power Cut,1,0,SUCCESS,2,FAILED,1
GJ-SWG-23560,Vadodara,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23561,Vadodara,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23562,Rajkot,Water,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23563,Rajkot,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23564,Rajkot,Roads,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23565,Surat,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23566,Rajkot,Sanitation,Drainage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23567,Vadodara,Water,Drainage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-23568,Surat,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23569,Surat,Water,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23570,Ahmedabad,Water,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23571,Surat,Electricity,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23572,Rajkot,Sanitation,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23573,Vadodara,Sanitation,Drainage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-23574,Vadodara,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23575,Ahmedabad,Roads,Drainage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23576,Rajkot,Sanitation,Pothole,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23577,Surat,Water,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23578,Ahmedabad,Roads,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23579,Ahmedabad,Water,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23580,Surat,Sanitation,Power Cut,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23581,Rajkot,Water,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23582,Rajkot,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23583,Ahmedabad,Roads,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23584,Vadodara,Roads,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23585,Ahmedabad,Roads,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23586,Vadodara,Sanitation,Leakage,0,1,FAILED,0,FAILED,1
GJ-SWG-23587,Ahmedabad,Water,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23588,Ahmedabad,Water,Leakage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23589,Rajkot,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23590,Ahmedabad,Roads,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23591,Surat,Water,Pothole,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-23592,Vadodara,Water,Leakage,0,1,FAILED,0,FAILED,1
GJ-SWG-23593,Rajkot,Roads,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23594,Vadodara,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23595,Vadodara,Water,Leakage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23596,Rajkot,Roads,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23597,Ahmedabad,Electricity,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23598,Rajkot,Water,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23599,Vadodara,Water,Pothole,0,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-23600,Surat,Electricity,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23601,Rajkot,Roads,Power Cut,1,0,FAILED,0,REOPENED,1
GJ-SWG-23602,Ahmedabad,Water,Garbage,0,1,FAILED,0,REOPENED,1
GJ-SWG-23603,Vadodara,Electricity,Power Cut,1,0,SUCCESS,1,FAILED,1
GJ-SWG-23604,Ahmedabad,Electricity,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23605,Vadodara,Water,Drainage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23606,Ahmedabad,Electricity,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23607,Vadodara,Electricity,Power Cut,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23608,Rajkot,Water,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23609,Surat,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23610,Ahmedabad,Roads,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23611,Ahmedabad,Water,Leakage,1,0,FAILED,0,FAILED,1
GJ-SWG-23612,Ahmedabad,Roads,Leakage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23613,Rajkot,Roads,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23614,Vadodara,Water,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23615,Ahmedabad,Roads,Drainage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-23616,Ahmedabad,Water,Pothole,0,1,FAILED,0,FAILED,1
GJ-SWG-23617,Rajkot,Electricity,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23618,Rajkot,Electricity,Leakage,1,0,FAILED,0,FAILED,1
GJ-SWG-23619,Ahmedabad,Electricity,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23620,Surat,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23621,Ahmedabad,Roads,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23622,Surat,Electricity,Pothole,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-23623,Vadodara,Roads,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23624,Surat,Sanitation,Garbage,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-23625,Surat,Water,Power Cut,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-23626,Surat,Water,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23627,Ahmedabad,Water,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23628,Surat,Electricity,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23629,Rajkot,Roads,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23630,Ahmedabad,Electricity,Drainage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-23631,Ahmedabad,Sanitation,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23632,Rajkot,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23633,Rajkot,Roads,Pothole,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23634,Vadodara,Water,Power Cut,0,0,SUCCESS,2,FAILED,1
GJ-SWG-23635,Surat,Electricity,Leakage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23636,Ahmedabad,Roads,Garbage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-23637,Rajkot,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23638,Vadodara,Sanitation,Drainage,0,0,FAILED,0,REOPENED,1
GJ-SWG-23639,Rajkot,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23640,Rajkot,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23641,Vadodara,Roads,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23642,Vadodara,Electricity,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23643,Vadodara,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23644,Vadodara,Roads,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23645,Vadodara,Water,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23646,Ahmedabad,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23647,Surat,Sanitation,Power Cut,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23648,Ahmedabad,Water,Drainage,0,0,SUCCESS,2,REOPENED,1
GJ-SWG-23649,Ahmedabad,Water,Leakage,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-23650,Ahmedabad,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23651,Ahmedabad,Water,Power Cut,0,0,FAILED,0,FAILED,1
GJ-SWG-23652,Vadodara,Water,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23653,Surat,Roads,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23654,Surat,Water,Power Cut,0,1,FAILED,0,REOPENED,1
GJ-SWG-23655,Ahmedabad,Roads,Garbage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23656,Rajkot,Water,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23657,Vadodara,Roads,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23658,Rajkot,Roads,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23659,Surat,Electricity,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23660,Vadodara,Water,Drainage,0,1,FAILED,0,REOPENED,1
GJ-SWG-23661,Rajkot,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23662,Surat,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23663,Rajkot,Roads,Leakage,0,1,FAILED,0,FAILED,1
GJ-SWG-23664,Vadodara,Electricity,Garbage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23665,Surat,Roads,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23666,Vadodara,Electricity,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23667,Surat,Sanitation,Power Cut,1,0,SUCCESS,1,FAILED,1
GJ-SWG-23668,Vadodara,Roads,Power Cut,1,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-23669,Surat,Water,Power Cut,0,1,FAILED,0,FAILED,1
GJ-SWG-23670,Ahmedabad,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23671,Rajkot,Roads,Leakage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23672,Rajkot,Sanitation,Power Cut,0,1,FAILED,0,FAILED,1
GJ-SWG-23673,Vadodara,Electricity,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23674,Rajkot,Water,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23675,Ahmedabad,Roads,Pothole,0,1,SUCCESS,2,FAILED,1
GJ-SWG-23676,Ahmedabad,Sanitation,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23677,Vadodara,Roads,Power Cut,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-23678,Rajkot,Electricity,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23679,Rajkot,Electricity,Leakage,0,1,FAILED,0,FAILED,1
GJ-SWG-23680,Surat,Sanitation,Power Cut,0,1,SUCCESS,2,FAILED,1
GJ-SWG-23681,Surat,Sanitation,Garbage,1,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-23682,Ahmedabad,Water,Power Cut,0,1,SUCCESS,2,FAILED,1
GJ-SWG-23683,Ahmedabad,Sanitation,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23684,Rajkot,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23685,Surat,Electricity,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23686,Rajkot,Electricity,Leakage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-23687,Vadodara,Sanitation,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23688,Ahmedabad,Sanitation,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23689,Surat,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23690,Ahmedabad,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23691,Rajkot,Electricity,Garbage,0,1,FAILED,0,REOPENED,1
GJ-SWG-23692,Surat,Electricity,Drainage,0,0,FAILED,0,FAILED,1
GJ-SWG-23693,Rajkot,Sanitation,Leakage,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-23694,Ahmedabad,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23695,Ahmedabad,Water,Leakage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-23696,Ahmedabad,Electricity,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23697,Rajkot,Electricity,Garbage,0,0,FAILED,0,FAILED,1
GJ-SWG-23698,Surat,Sanitation,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23699,Rajkot,Sanitation,Garbage,0,1,FAILED,0,FAILED,1
GJ-SWG-23700,Ahmedabad,Electricity,Power Cut,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-23701,Ahmedabad,Water,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23702,Vadodara,Electricity,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23703,Surat,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23704,Vadodara,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23705,Rajkot,Electricity,Drainage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23706,Ahmedabad,Electricity,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23707,Rajkot,Electricity,Power Cut,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23708,Rajkot,Water,Garbage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23709,Surat,Sanitation,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23710,Vadodara,Electricity,Garbage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23711,Surat,Electricity,Leakage,0,0,SUCCESS,1,REOPENED,1
GJ-SWG-23712,Surat,Water,Pothole,1,0,SUCCESS,2,FAILED,1
GJ-SWG-23713,Ahmedabad,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23714,Vadodara,Roads,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23715,Ahmedabad,Water,Garbage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23716,Vadodara,Sanitation,Garbage,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-23717,Ahmedabad,Roads,Leakage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23718,Ahmedabad,Electricity,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23719,Surat,Sanitation,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23720,Surat,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23721,Rajkot,Water,Leakage,0,0,FAILED,0,FAILED,1
GJ-SWG-23722,Vadodara,Water,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23723,Rajkot,Roads,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23724,Surat,Water,Garbage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23725,Rajkot,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23726,Surat,Sanitation,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23727,Rajkot,Sanitation,Drainage,0,1,FAILED,0,FAILED,1
GJ-SWG-23728,Rajkot,Water,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23729,Ahmedabad,Water,Drainage,0,1,FAILED,0,FAILED,1
GJ-SWG-23730,Vadodara,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23731,Vadodara,Water,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23732,Ahmedabad,Electricity,Drainage,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-23733,Vadodara,Sanitation,Garbage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-23734,Rajkot,Water,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23735,Surat,Water,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23736,Vadodara,Water,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23737,Ahmedabad,Water,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23738,Ahmedabad,Electricity,Pothole,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23739,Surat,Sanitation,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23740,Surat,Water,Power Cut,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-23741,Surat,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23742,Surat,Water,Garbage,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-23743,Rajkot,Roads,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23744,Rajkot,Sanitation,Garbage,0,0,FAILED,0,FAILED,1
GJ-SWG-23745,Vadodara,Roads,Power Cut,0,0,SUCCESS,2,REOPENED,1
GJ-SWG-23746,Vadodara,Electricity,Leakage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23747,Rajkot,Roads,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23748,Ahmedabad,Water,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23749,Vadodara,Sanitation,Drainage,1,0,FAILED,0,REOPENED,1
GJ-SWG-23750,Surat,Water,Pothole,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23751,Ahmedabad,Roads,Pothole,1,0,FAILED,0,REOPENED,1
GJ-SWG-23752,Vadodara,Water,Pothole,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23753,Surat,Electricity,Pothole,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23754,Surat,Sanitation,Power Cut,0,0,SUCCESS,1,FAILED,1
GJ-SWG-23755,Surat,Roads,Pothole,1,0,NO_RESPONSE,0,REOPENED,1
GJ-SWG-23756,Ahmedabad,Electricity,Leakage,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23757,Ahmedabad,Sanitation,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23758,Surat,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23759,Rajkot,Electricity,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23760,Rajkot,Water,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23761,Surat,Water,Drainage,0,0,FAILED,0,REOPENED,1
GJ-SWG-23762,Ahmedabad,Water,Power Cut,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23763,Surat,Roads,Leakage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23764,Surat,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23765,Surat,Sanitation,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23766,Ahmedabad,Sanitation,Pothole,0,1,FAILED,0,REOPENED,1
GJ-SWG-23767,Ahmedabad,Electricity,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23768,Surat,Sanitation,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23769,Vadodara,Water,Leakage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23770,Rajkot,Roads,Drainage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23771,Ahmedabad,Water,Pothole,1,0,SUCCESS,1,FAILED,1
GJ-SWG-23772,Rajkot,Water,Pothole,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23773,Surat,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23774,Surat,Sanitation,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23775,Ahmedabad,Electricity,Leakage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23776,Surat,Roads,Power Cut,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23777,Rajkot,Electricity,Leakage,0,0,SUCCESS,2,FAILED,1
GJ-SWG-23778,Surat,Water,Power Cut,0,1,SUCCESS,2,FAILED,1
GJ-SWG-23779,Ahmedabad,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23780,Ahmedabad,Roads,Drainage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23781,Ahmedabad,Sanitation,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23782,Surat,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23783,Ahmedabad,Electricity,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23784,Vadodara,Roads,Drainage,0,0,FAILED,0,REOPENED,1
GJ-SWG-23785,Vadodara,Water,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23786,Vadodara,Sanitation,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23787,Ahmedabad,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23788,Vadodara,Sanitation,Pothole,0,1,SUCCESS,2,FAILED,1
GJ-SWG-23789,Surat,Sanitation,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23790,Vadodara,Sanitation,Garbage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23791,Vadodara,Sanitation,Power Cut,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23792,Surat,Roads,Drainage,1,0,SUCCESS,1,FAILED,1
GJ-SWG-23793,Ahmedabad,Sanitation,Power Cut,0,0,SUCCESS,1,REOPENED,1
GJ-SWG-23794,Surat,Roads,Garbage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23795,Vadodara,Sanitation,Power Cut,0,1,SUCCESS,2,FAILED,1
GJ-SWG-23796,Surat,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23797,Ahmedabad,Roads,Drainage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23798,Vadodara,Water,Leakage,0,0,SUCCESS,1,FAILED,1
GJ-SWG-23799,Vadodara,Water,Power Cut,0,1,SUCCESS,2,FAILED,1
GJ-SWG-23800,Ahmedabad,Electricity,Pothole,1,0,SUCCESS,2,FAILED,1
GJ-SWG-23801,Vadodara,Water,Drainage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23802,Surat,Water,Leakage,0,1,FAILED,0,FAILED,1
GJ-SWG-23803,Ahmedabad,Roads,Drainage,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23804,Surat,Sanitation,Garbage,0,0,SUCCESS,1,FAILED,1
GJ-SWG-23805,Ahmedabad,Sanitation,Garbage,1,0,FAILED,0,REOPENED,1
GJ-SWG-23806,Ahmedabad,Sanitation,Pothole,1,0,SUCCESS,2,FAILED,1
GJ-SWG-23807,Ahmedabad,Water,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23808,Rajkot,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23809,Surat,Electricity,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23810,Rajkot,Electricity,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23811,Rajkot,Electricity,Leakage,0,1,NO_RESPONSE,0,REOPENED,1
GJ-SWG-23812,Vadodara,Water,Garbage,1,1,FAILED,0,VERIFIED,0
GJ-SWG-23813,Ahmedabad,Sanitation,Garbage,0,0,NO_RESPONSE,0,FAILED,1
GJ-SWG-23814,Ahmedabad,Sanitation,Drainage,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23815,Surat,Sanitation,Garbage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-23816,Ahmedabad,Electricity,Drainage,1,0,SUCCESS,1,REOPENED,1
GJ-SWG-23817,Surat,Roads,Pothole,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23818,Ahmedabad,Electricity,Leakage,0,0,SUCCESS,2,REOPENED,1
GJ-SWG-23819,Vadodara,Sanitation,Power Cut,1,1,SUCCESS,2,FAILED,1
GJ-SWG-23820,Ahmedabad,Water,Power Cut,1,0,SUCCESS,1,FAILED,1
GJ-SWG-23821,Ahmedabad,Sanitation,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23822,Vadodara,Electricity,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23823,Surat,Sanitation,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23824,Vadodara,Water,Garbage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23825,Surat,Water,Pothole,0,1,SUCCESS,1,FAILED,1
GJ-SWG-23826,Vadodara,Electricity,Leakage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23827,Surat,Roads,Drainage,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23828,Surat,Roads,Drainage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-23829,Surat,Roads,Pothole,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23830,Surat,Water,Drainage,1,0,SUCCESS,2,REOPENED,1
GJ-SWG-23831,Vadodara,Water,Garbage,1,1,SUCCESS,2,REOPENED,1
GJ-SWG-23832,Rajkot,Roads,Leakage,0,0,SUCCESS,2,FAILED,1
GJ-SWG-23833,Surat,Sanitation,Pothole,0,1,SUCCESS,2,REOPENED,1
GJ-SWG-23834,Vadodara,Sanitation,Leakage,0,1,NO_RESPONSE,0,FAILED,1
GJ-SWG-23835,Vadodara,Water,Power Cut,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23836,Ahmedabad,Roads,Drainage,0,1,SUCCESS,1,REOPENED,1
GJ-SWG-23837,Vadodara,Roads,Power Cut,1,1,SUCCESS,1,VERIFIED,0
GJ-SWG-23838,Ahmedabad,Electricity,Pothole,1,1,NO_RESPONSE,0,VERIFIED,0
GJ-SWG-23839,Surat,Electricity,Drainage,0,1,SUCCESS,2,FAILED,1
GJ-SWG-23840,Surat,Roads,Drainage,1,0,SUCCESS,1,FAILED,1
